SPY US Equity,,,
Dates,PX_OPEN,PX_LAST,PX_VOLUME
2/8/2002,108.63,110.09,19278100
2/11/2002,110.05,111.44,18792400
2/12/2002,110.96,111.09,13942500
2/13/2002,111.481,112.27,16791900
2/14/2002,112.51,112.06,20458200
2/15/2002,112.15,110.89,18394600
2/19/2002,110.15,108.76,15998300
2/20/2002,109.05,110.59,29247100
2/21/2002,109.931,108.3,26292800
2/22/2002,108.35,109.64,26572900
2/25/2002,109.748,111.45,17459600
2/26/2002,111.6,111.22,22362900
2/27/2002,111.961,111.65,28597900
2/28/2002,111.834,111.15,23755500
3/1/2002,111.72,113.74,26186600
3/4/2002,113.901,115.75,27187800
3/5/2002,115.33,115.38,22733500
3/6/2002,115.1,116.75,20169700
3/7/2002,117.361,116.5,19331900
3/8/2002,117.381,116.99,19930800
3/11/2002,116.891,117.24,15622100
3/12/2002,116.109,117.17,17155000
3/13/2002,116.631,116.04,17176600
3/14/2002,116.04,115.88,11169600
3/15/2002,115.97,116.65,21222100
3/18/2002,117.1,116.67,17558000
3/19/2002,117.301,117.45,17913600
3/20/2002,116.5,115.24,17128200
3/21/2002,115.3,115.29,26888800
3/22/2002,115.5,115.04,15235400
3/25/2002,115.091,113.61,17507200
3/26/2002,113.521,114.27,19950600
3/27/2002,114.033,114.57,19021400
3/28/2002,114.97,114.52,17535900
4/1/2002,114.23,114.57,17714000
4/2/2002,113.98,113.94,15596700
4/3/2002,114.011,113.14,25662700
4/4/2002,112.6,112.67,23561400
4/5/2002,113.19,112.69,19404900
4/8/2002,111.32,112.93,16476200
4/9/2002,113.189,112.14,15122700
4/10/2002,112.101,113.41,17204500
4/11/2002,112.893,110.59,25460200
4/12/2002,111.029,111.42,14950600
4/15/2002,111.62,110.57,17403600
4/16/2002,111.702,113.2,15098400
4/17/2002,113.39,112.96,12928600
4/18/2002,112.9,112.47,25219800
4/19/2002,113.2,112.88,10602500
4/22/2002,112.38,111,13924500
4/23/2002,111.09,110.52,16973800
4/24/2002,110.56,109.41,18903900
4/25/2002,109.21,109.47,25456900
4/26/2002,109.79,107.39,19770000
4/29/2002,107.931,106.86,17725600
4/30/2002,107.02,107.86,19475300
5/1/2002,107.97,109.18,24581100
5/2/2002,109.1,108.76,15667300
5/3/2002,108.6,107.58,18186000
5/6/2002,107.647,105.47,23911200
5/7/2002,106.109,105.1,22173500
5/8/2002,107.053,109.01,27918600
5/9/2002,108.65,107.75,18087300
5/10/2002,107.97,105.72,18959500
5/13/2002,106.22,107.87,14687000
5/14/2002,109.62,110.22,34224900
5/15/2002,109.5,109.79,29539200
5/16/2002,109.7,110.36,28097400
5/17/2002,110.66,110.9,27823700
5/20/2002,110.64,109.7,13834200
5/21/2002,110.11,108.7,16878100
5/22/2002,108.22,108.94,15845100
5/23/2002,109.261,110.1,13881600
5/24/2002,109.98,108.69,11876600
5/28/2002,109.05,108.1,24237200
5/29/2002,107.629,107.3,14779300
5/30/2002,106.551,107,18218100
5/31/2002,107.4,107.22,19826300
6/3/2002,107.09,104.37,26074700
6/4/2002,104.15,104.63,25872100
6/5/2002,104.95,105.61,19718500
6/6/2002,105.543,103.46,23369900
6/7/2002,101.789,103.34,24011600
6/10/2002,103.243,103.74,18760200
6/11/2002,104.131,101.96,19992200
6/12/2002,101.71,102.58,31273400
6/13/2002,102.13,101.55,21052400
6/14/2002,100.31,101.4,39267500
6/17/2002,101.921,104.12,17649000
6/18/2002,103.74,104.97,21860800
6/19/2002,103.5,102.52,21550900
6/20/2002,102.265,101.21,25762400
6/21/2002,100.47,99.28,31191400
6/24/2002,98.61,99.8,37173800
6/25/2002,100.303,97.56,33419000
6/26/2002,95.2,97.72,37928400
6/27/2002,98.5,99.43,31729100
6/28/2002,99.243,98.96,28185600
7/1/2002,99.187,97.03,20282900
7/2/2002,96.869,94.97,34219100
7/3/2002,94.62,95.51,30571900
7/5/2002,96.78,99.31,19014900
7/8/2002,98.98,98.07,19123100
7/9/2002,97.73,95.6,28636000
7/10/2002,96,92.12,50533700
7/11/2002,91.763,92.87,59537700
7/12/2002,93.333,91.85,39026100
7/15/2002,91.643,92.34,77322900
7/16/2002,91.127,90.56,53293100
7/17/2002,92.46,90.74,49016200
7/18/2002,90.703,87.8,32721600
7/19/2002,86.767,84.71,77712000
7/22/2002,84.107,82.2,78252700
7/23/2002,82.55,79.95,74520500
7/24/2002,78.137,84.72,107023100
7/25/2002,84.275,84,87195600
7/26/2002,84.653,85.6,41211700
7/29/2002,87.508,89.77,53498500
7/30/2002,89.323,90.94,47570000
7/31/2002,90.497,91.16,44719500
8/1/2002,90.88,88.78,66576300
8/2/2002,88.5,86.79,51831200
8/5/2002,86.498,83.77,47199500
8/6/2002,85.233,86.59,65257800
8/7/2002,87.879,88.1,43720300
8/8/2002,88.423,90.95,48380400
8/9/2002,90.1,91.29,41880600
8/12/2002,89.997,90.62,25858300
8/13/2002,90.15,88.97,49637500
8/14/2002,89.02,92.22,57437000
8/15/2002,92.847,93.5,45653700
8/16/2002,92.82,93.22,36518800
8/19/2002,93.46,95.4,33676900
8/20/2002,94.822,94.39,30513600
8/21/2002,95.063,95.75,39635600
8/22/2002,95.493,96.68,38404300
8/23/2002,96.017,94.6,33717800
8/26/2002,94.91,95.26,33832800
8/27/2002,95.7,94.16,46036700
8/28/2002,93.287,92.1,38983800
8/29/2002,91.27,92.14,42968100
8/30/2002,91.686,91.78,30371500
9/3/2002,90.735,88.28,76692300
9/4/2002,88.615,89.54,51100600
9/5/2002,88.49,88.78,67335200
9/6/2002,89.75,90,38622900
9/9/2002,89.1,90.66,34078600
9/10/2002,91.14,91.7,41430300
9/11/2002,92.47,91.13,27746100
9/12/2002,90.753,89.45,43639100
9/13/2002,88.698,89.67,41131300
9/16/2002,89.317,89.89,28170800
9/17/2002,90.89,87.83,47770000
9/18/2002,87.017,86.95,54847500
9/19/2002,85.995,84.7,48524600
9/20/2002,84.92,84.35,46326200
9/23/2002,83.65,83.66,46913200
9/24/2002,82.44,82.31,69598900
9/25/2002,83.373,84.35,59297300
9/26/2002,85.02,85.73,53672400
9/27/2002,85,82.75,64778400
9/30/2002,82,81.79,73096500
10/1/2002,82.438,85.72,67278500
10/2/2002,84.69,83.15,56850900
10/3/2002,83.14,82.31,55568900
10/4/2002,82.8,80.8,68725100
10/7/2002,80.065,79.13,53217600
10/8/2002,79.81,80.37,79535200
10/9/2002,79.09,78.1,79918900
10/10/2002,77.94,80.63,76784800
10/11/2002,82.1,84.16,82323000
10/14/2002,83.2,84.63,40644700
10/15/2002,86.991,88.7,82460100
10/16/2002,87.417,86.55,63588600
10/17/2002,88.87,88.27,68608100
10/18/2002,87.65,88.64,47563900
10/21/2002,88.121,90.17,45977500
10/22/2002,89.05,89.52,41217400
10/23/2002,88.77,90.2,55128700
10/24/2002,90.75,88.36,55306000
10/25/2002,88.215,90.2,43735200
10/28/2002,91.15,89.61,39428500
10/29/2002,89.08,88.57,59535800
10/30/2002,88.68,89.43,41707400
10/31/2002,89.66,88.52,41623000
11/1/2002,88.35,90.27,51905100
11/4/2002,91.8,91.13,49084800
11/5/2002,90.84,91.85,37291500
11/6/2002,92.48,93.04,65347600
11/7/2002,92.027,90.76,51582000
11/8/2002,90.53,89.65,37911900
11/11/2002,89.515,88.26,33598500
11/12/2002,88.66,88.96,37775500
11/13/2002,88.32,89.05,63916100
11/14/2002,90.07,90.73,31988900
11/15/2002,90,91.4,39166800
11/18/2002,92.15,90.48,29019400
11/19/2002,90.02,90.36,32814800
11/20/2002,89.98,92.37,36823200
11/21/2002,92.6,94.09,55172500
11/22/2002,93.48,93.42,32515000
11/25/2002,93.43,93.48,34060600
11/26/2002,93.074,91.7,42290400
11/27/2002,92.52,94.28,37775000
11/29/2002,94.8,93.98,19385700
12/2/2002,95.47,94.13,49798600
12/3/2002,93.25,92.87,34434200
12/4/2002,91.77,92.45,64151000
12/5/2002,92.7,91.43,36825300
12/6/2002,90.12,92.03,50132600
12/9/2002,91.07,89.5,36888500
12/10/2002,90.02,90.7,33451700
12/11/2002,90.42,90.78,39207900
12/12/2002,91.2,90.77,34486300
12/13/2002,89.91,89.34,36877700
12/16/2002,89.82,91.65,37119500
12/17/2002,91.372,90.85,32405800
12/18/2002,90.32,89.8,35651300
12/19/2002,89.35,89.16,39293300
12/20/2002,89.2,89.99,31183500
12/23/2002,89.59,90.02,22645500
12/24/2002,89.59,89.355,10937000
12/26/2002,89.7,89.39,17490000
12/27/2002,88.96,87.38,22213100
12/30/2002,87.797,88.11,29972300
12/31/2002,87.99,88.23,34038300
1/2/2003,88.85,91.07,44645400
1/3/2003,90.91,91.35,32227900
1/6/2003,91.24,92.96,41009800
1/7/2003,92.9,92.73,38656800
1/8/2003,92.2,91.39,38739700
1/9/2003,91.821,92.81,34858800
1/10/2003,91.95,93.06,37773300
1/13/2003,93.54,93.03,31676800
1/14/2003,92.69,93.33,30924700
1/15/2003,93.54,92.4,33543000
1/16/2003,92.5,92.02,45381800
1/17/2003,90.99,90.66,35621000
1/21/2003,90.87,89.25,42376400
1/22/2003,88.77,88.17,42816000
1/23/2003,88.75,88.71,56082000
1/24/2003,88.59,86.38,68703000
1/27/2003,85.73,85.2,58297300
1/28/2003,85.63,85.83,46965300
1/29/2003,85.44,86.48,53780800
1/30/2003,86.79,84.43,49886700
1/31/2003,84.15,86.06,55323600
2/3/2003,86.14,86.23,39799900
2/4/2003,85.31,85.38,43762600
2/5/2003,85.754,84.85,55304300
2/6/2003,84.37,84.45,53664400
2/7/2003,84.91,83.42,43170200
2/10/2003,83.466,84.01,45476500
2/11/2003,84.37,83.43,46887400
2/12/2003,83.16,82.1,35929500
2/13/2003,82.15,82.35,58073500
2/14/2003,82.37,84.15,59590200
2/18/2003,84.53,85.63,39527000
2/19/2003,85.32,85.18,31441500
2/20/2003,85.21,84.33,29300500
2/21/2003,84.38,85.18,60965300
2/24/2003,84.93,83.8,30703600
2/25/2003,82.95,84.47,56927400
2/26/2003,84.024,83.24,37808200
2/27/2003,83.7,84.34,51834200
2/28/2003,84.47,84.9,43891400
3/3/2003,85.26,84.09,42942600
3/4/2003,83.95,82.75,31481900
3/5/2003,82.61,83.45,44110700
3/6/2003,82.87,82.75,41469400
3/7/2003,81.61,83.32,63584700
3/10/2003,82.6,81.32,41077700
3/11/2003,81.48,80.52,48128900
3/12/2003,80.38,81.06,62483800
3/13/2003,82.18,83.86,72199000
3/14/2003,84.2,84.13,63965400
3/17/2003,83.46,86.78,88316900
3/18/2003,87.154,87.29,51094700
3/19/2003,87.28,87.96,49668600
3/20/2003,87.33,88.15,67479700
3/21/2003,88.8,89.67,71267000
3/24/2003,88.02,86.69,65434500
3/25/2003,86.74,87.52,61190500
3/26/2003,87.56,87.08,45772400
3/27/2003,86.4,87.15,53294500
3/28/2003,86.47,86.71,32604600
3/31/2003,85.35,84.74,60802300
4/1/2003,85.25,86.04,53914800
4/2/2003,87.54,88.12,50507800
4/3/2003,88.87,87.7,49028500
4/4/2003,88.43,88.22,36262500
4/7/2003,90.34,88.05,69833100
4/8/2003,88.3,88.19,39753900
4/9/2003,88.36,87.03,55693900
4/10/2003,87.095,87.51,42155800
4/11/2003,88.16,87.15,47738800
4/14/2003,87.47,88.95,36967900
4/15/2003,88.84,89.78,49989400
4/16/2003,89.91,88.25,51820400
4/17/2003,88.3,89.56,37487600
4/21/2003,89.86,89.65,32085800
4/22/2003,89.1,91.34,59870000
4/23/2003,91.62,92.18,44254100
4/24/2003,91.53,91.36,50038400
4/25/2003,91.3,90.23,43926700
4/28/2003,90.44,91.79,46471900
4/29/2003,92.14,91.79,52347400
4/30/2003,91.91,91.91,48919400
5/1/2003,91.92,91.9,50419000
5/2/2003,91.56,93.21,50239900
5/5/2003,93.47,93.03,35456200
5/6/2003,93.04,93.91,44587300
5/7/2003,93.42,93.39,41443000
5/8/2003,92.52,92.45,40774900
5/9/2003,92.83,93.73,33653700
5/12/2003,93.5,94.88,35688500
5/13/2003,94.534,94.71,39299000
5/14/2003,95.09,94.51,32236900
5/15/2003,94.89,95.11,43939900
5/16/2003,94.89,94.87,38914500
5/19/2003,94.15,92.65,43242300
5/20/2003,92.82,92.46,55457600
5/21/2003,92.11,92.65,49859600
5/22/2003,92.95,93.57,38463900
5/23/2003,93.53,93.76,26158600
5/27/2003,93.3,95.4,43739500
5/28/2003,95.85,95.67,37752100
5/29/2003,95.88,95.42,50982100
5/30/2003,95.901,96.95,52546300
6/2/2003,97.53,97.35,50711700
6/3/2003,97.15,97.75,39555300
6/4/2003,97.66,99.16,49422500
6/5/2003,98.584,99.65,46432100
6/6/2003,100.4,99.26,60401100
6/9/2003,98.769,98.25,38400100
6/10/2003,98.46,99.25,30120200
6/11/2003,99.16,100.3,37641900
6/12/2003,100.754,100.61,36491400
6/13/2003,100.61,99.56,48640800
6/16/2003,99.96,101.66,36422100
6/17/2003,102.07,101.66,36824400
6/18/2003,101.29,101.57,35552200
6/19/2003,101.64,100.02,43570700
6/20/2003,100.39,99.44,41554900
6/23/2003,99.45,98.42,34344600
6/24/2003,98.223,98.52,36237900
6/25/2003,98.53,97.53,47864500
6/26/2003,97.78,98.8,33552000
6/27/2003,98.747,97.66,54216000
6/30/2003,98.22,97.63,33865300
7/1/2003,97.253,98.53,51418400
7/2/2003,98.77,99.77,34679700
7/3/2003,99.07,98.74,30868400
7/7/2003,99.653,100.7,31432300
7/8/2003,100.5,101.15,33159700
7/9/2003,100.92,100.58,36632000
7/10/2003,99.84,99.3,49850500
7/11/2003,99.39,100.24,40079100
7/14/2003,101.2,100.73,42157200
7/15/2003,101.38,100.51,63632700
7/16/2003,100.81,99.92,40217600
7/17/2003,99.15,98.5,48928600
7/18/2003,99.02,99.51,35705800
7/21/2003,99.45,98.28,35142700
7/22/2003,98.69,99.17,50010600
7/23/2003,99.21,99.24,37302100
7/24/2003,99.99,98.49,41176100
7/25/2003,98.66,100.23,43329600
7/28/2003,100.37,99.86,34417000
7/29/2003,100.14,99.4,53571600
7/30/2003,99.6,99.16,28428700
7/31/2003,99.98,99.39,59123300
8/1/2003,99.19,98.51,49326900
8/4/2003,98.31,98.51,55546900
8/5/2003,98.411,96.42,61749600
8/6/2003,96.69,96.98,51183600
8/7/2003,97.17,98,43549000
8/8/2003,98.32,98.28,27359700
8/11/2003,98.26,98.65,34638500
8/12/2003,98.71,99.55,43366600
8/13/2003,99.82,99.04,36158300
8/14/2003,99.1,99.31,36259400
8/15/2003,99.36,99.62,12567600
8/18/2003,99.93,100.48,22951800
8/19/2003,100.687,100.86,37460700
8/20/2003,100.29,100.45,23206200
8/21/2003,101.05,100.77,46553400
8/22/2003,101.75,99.77,52046700
8/25/2003,99.71,99.93,23495600
8/26/2003,99.5,100.11,45084500
8/27/2003,100.05,100.14,18987900
8/28/2003,100.4,100.76,27427400
8/29/2003,100.61,101.44,28721900
9/2/2003,101.64,102.8,50864300
9/3/2003,103.03,103.36,44927200
9/4/2003,103.1,103.41,28404900
9/5/2003,102.94,102.83,31656500
9/8/2003,103.04,103.68,32666300
9/9/2003,103.37,103,35084100
9/10/2003,102.54,101.96,45953600
9/11/2003,102.1,102.26,38801600
9/12/2003,101.91,102.45,42443200
9/15/2003,102.52,102.09,21321900
9/16/2003,102.232,103.58,37956300
9/17/2003,103.48,103.38,32073000
9/18/2003,103.4,104.6,30295300
9/19/2003,104.27,103.67,34385900
9/22/2003,102.85,102.55,36704300
9/23/2003,102.59,102.94,32514100
9/24/2003,103.118,101.11,41720700
9/25/2003,101.41,100.28,53188100
9/26/2003,100.44,99.95,42916300
9/29/2003,100.3,100.93,36793100
9/30/2003,100.48,99.95,70777300
10/1/2003,100.24,102.08,65806400
10/2/2003,101.93,102.45,44639600
10/3/2003,103.67,103.39,48822200
10/6/2003,103.482,103.86,20246500
10/7/2003,103.26,104.26,42636600
10/8/2003,104.33,104,30944800
10/9/2003,104.88,104.28,40100900
10/10/2003,104.27,104.57,22686200
10/13/2003,104.715,104.9,23830300
10/14/2003,104.8,105.27,38506000
10/15/2003,105.86,104.99,39893900
10/16/2003,104.68,105.41,32794000
10/17/2003,105.47,104.26,32802200
10/20/2003,104.447,105.04,27791200
10/21/2003,104.82,104.86,26768000
10/22/2003,104.03,103.54,34131200
10/23/2003,102.89,103.35,46431100
10/24/2003,102.83,103.58,51738800
10/27/2003,103.74,103.63,32511400
10/28/2003,103.98,105.04,35036600
10/29/2003,104.77,105.18,30970400
10/30/2003,105.79,105.4,39153300
10/31/2003,105.4,105.3,25765300
11/3/2003,105.75,105.99,37605797
11/4/2003,105.99,105.76,31435465
11/5/2003,105.5,105.84,33661200
11/6/2003,105.6,106.4,28414000
11/7/2003,106.64,105.61,31737600
11/10/2003,105.74,105.18,25538500
11/11/2003,105.09,105.15,26809400
11/12/2003,105.23,106.33,28064200
11/13/2003,106.01,106.36,29725100
11/14/2003,106.4,105.46,49163200
11/17/2003,104.91,104.93,44440700
11/18/2003,105.24,103.84,41169200
11/19/2003,104.03,104.72,29848600
11/20/2003,104.02,103.78,53636400
11/21/2003,104.24,104.21,30027800
11/24/2003,104.69,105.59,28975000
11/25/2003,105.73,105.99,37583300
11/26/2003,106.42,106.37,33078800
11/28/2003,106.28,106.45,10507800
12/1/2003,106.85,107.6,38711000
12/2/2003,107.38,107.33,35371400
12/3/2003,107.65,107.16,39108800
12/4/2003,107.17,107.6,36097600
12/5/2003,107.12,106.85,28847100
12/8/2003,106.74,107.57,32499200
12/9/2003,107.9,106.74,43624700
12/10/2003,106.77,106.73,36931400
12/11/2003,106.68,107.93,45476300
12/12/2003,107.97,108.14,34145300
12/15/2003,109.17,107.6,38688200
12/16/2003,107.68,108.16,32905900
12/17/2003,108.06,108.5,23206100
12/18/2003,108.55,109.72,29792100
12/19/2003,109.3,108.9,41466700
12/22/2003,108.79,109.66,27639200
12/23/2003,109.48,109.73,24756600
12/24/2003,109.52,109.62,8055800
12/26/2003,109.71,109.7,8308400
12/29/2003,110.1,111.16,22548500
12/30/2003,111.09,111.18,19584400
12/31/2003,111.22,111.28,31505600
1/2/2004,111.74,111.23,38084800
1/5/2004,111.69,112.44,27970800
1/6/2004,112.16,112.55,20506400
1/7/2004,112.39,112.93,30182100
1/8/2004,113.25,113.38,37052200
1/9/2004,112.83,112.39,54093100
1/12/2004,112.55,113.22,33568700
1/13/2004,113.09,112.56,54293200
1/14/2004,112.76,113.5,30146600
1/15/2004,113.57,113.78,38434500
1/16/2004,114.04,114.23,31926100
1/20/2004,114.53,114.2,29880600
1/21/2004,114.13,115.1,30745000
1/22/2004,115.14,114.8,29915100
1/23/2004,115,114.43,49968700
1/26/2004,114.39,115.87,30474700
1/27/2004,115.75,114.68,35373200
1/28/2004,114.98,113.37,52893400
1/29/2004,113.56,113.48,60120400
1/30/2004,113.52,113.48,30993800
2/2/2004,113.7,113.97,38851900
2/3/2004,113.74,113.78,25159200
2/4/2004,113.19,112.85,39630900
2/5/2004,113.17,113.18,35998100
2/6/2004,113.42,114.45,37239200
2/9/2004,114.67,114.48,24860400
2/10/2004,114.28,114.85,27933300
2/11/2004,114.85,116.07,42980700
2/12/2004,115.97,115.65,27830500
2/13/2004,115.82,115.13,44741900
2/17/2004,115.85,116.17,23990400
2/18/2004,116.2,115.66,28661000
2/19/2004,116.33,115.23,51184200
2/20/2004,115.48,114.88,46729500
2/23/2004,115.22,114.59,36366000
2/24/2004,114.27,114.39,43960800
2/25/2004,114.46,114.87,31234900
2/26/2004,114.61,114.94,29685800
2/27/2004,115.19,115.02,39275400
3/1/2004,115.43,116.16,33196200
3/2/2004,115.94,115.48,38607900
3/3/2004,115.25,115.69,31355600
3/4/2004,115.72,115.99,21075200
3/5/2004,115.42,116.38,55923200
3/8/2004,116.34,114.96,39289700
3/9/2004,115.1,114.5,39750700
3/10/2004,114.72,112.58,67812900
3/11/2004,112.4,111.12,89450400
3/12/2004,111.73,112.58,54027100
3/15/2004,112.27,111.2,57702300
3/16/2004,111.78,111.79,60111400
3/17/2004,112.18,113.04,41889900
3/18/2004,112.67,113.07,60029000
3/19/2004,112.41,111.06,48646100
3/22/2004,110.54,109.65,62761700
3/23/2004,110.25,109.46,54119400
3/24/2004,109.64,109.55,51595900
3/25/2004,110.08,111,49995700
3/26/2004,110.955,111.03,37413700
3/29/2004,111.63,112.59,44118300
3/30/2004,112.3,112.97,39062200
3/31/2004,112.99,113.1,48600600
4/1/2004,113.07,113.78,45139900
4/2/2004,114.81,114.64,50998200
4/5/2004,114.46,115.27,30280900
4/6/2004,114.83,114.9,28488600
4/7/2004,114.94,114.63,45900800
4/8/2004,115.41,114.37,46938700
4/12/2004,114.58,114.82,23101400
4/13/2004,115.26,113.21,56236000
4/14/2004,112.61,113.39,62340800
4/15/2004,113.45,112.96,61634700
4/16/2004,113.43,113.83,47059500
4/19/2004,113.55,113.83,28278000
4/20/2004,114.08,111.92,53356200
4/21/2004,112.2,112.67,50302600
4/22/2004,112.48,114.25,62145000
4/23/2004,114.42,114.36,29422500
4/26/2004,114.5,114.2,35567400
4/27/2004,114.23,114.3,43490800
4/28/2004,113.89,112.82,50181500
4/29/2004,112.72,111.83,69710300
4/30/2004,112.17,110.96,48685700
5/3/2004,111.37,112.15,33764600
5/4/2004,112.25,112.06,51197600
5/5/2004,112.41,112.78,34431000
5/6/2004,112.02,111.81,55011200
5/7/2004,111.22,109.96,60959100
5/10/2004,109.44,108.83,75362900
5/11/2004,109.46,109.75,48350300
5/12/2004,109.57,110.45,90898600
5/13/2004,109.76,109.99,57510300
5/14/2004,109.96,110.04,54133300
5/17/2004,108.89,109.1,55081500
5/18/2004,109.49,109.65,30206500
5/19/2004,110.5,109.27,55021600
5/20/2004,109.45,109.62,38127000
5/21/2004,110.05,109.81,47491000
5/24/2004,110.53,110.27,40977200
5/25/2004,109.9,111.85,51718900
5/26/2004,111.66,112.24,35982700
5/27/2004,112.54,112.87,45319500
5/28/2004,112.73,112.86,23371200
6/1/2004,112.46,112.71,41065300
6/2/2004,113.03,113.13,39782100
6/3/2004,112.81,112.09,38729500
6/4/2004,112.98,112.98,32763500
6/7/2004,113.43,114.7,31678100
6/8/2004,114.37,114.86,32854800
6/9/2004,114.51,113.79,36813200
6/10/2004,114.04,114.35,21719200
6/14/2004,113.82,113.22,34639300
6/15/2004,113.9,114.02,37446100
6/16/2004,114,114,26638800
6/17/2004,113.85,113.83,28475800
6/18/2004,113.27,113.63,31805900
6/21/2004,113.75,113.2,24743900
6/22/2004,113.13,113.77,37342800
6/23/2004,113.61,114.75,35765700
6/24/2004,114.56,114.39,39411200
6/25/2004,114.41,113.84,32874000
6/28/2004,114.52,113.45,41290700
6/29/2004,113.53,113.92,28428000
6/30/2004,114.07,114.53,52610400
7/1/2004,114.25,112.94,57780200
7/2/2004,113.16,112.88,34621000
7/6/2004,112.37,111.89,38711600
7/7/2004,111.81,112.22,30049300
7/8/2004,111.81,111.42,45292300
7/9/2004,111.71,111.73,27412600
7/12/2004,111.52,111.78,35691600
7/13/2004,111.92,111.86,26817800
7/14/2004,111.26,111.52,54239800
7/15/2004,111.74,110.8,38437700
7/16/2004,111.57,110.71,40873700
7/19/2004,110.75,110.24,39599000
7/20/2004,110.53,111.64,47297900
7/21/2004,111.82,109.58,56265000
7/22/2004,109.36,109.88,72667100
7/23/2004,109.62,108.96,49612000
7/26/2004,109.19,108.75,49692000
7/27/2004,109.05,109.77,51312500
7/28/2004,109.55,110.1,66079300
7/29/2004,110.54,110.57,52354600
7/30/2004,110.32,110.84,41589700
8/2/2004,110.19,111.07,38808900
8/3/2004,110.93,110.21,40994400
8/4/2004,109.89,110.2,40841700
8/5/2004,110.29,108.4,50836700
8/6/2004,107.63,106.85,74749500
8/9/2004,107.02,107,37481100
8/10/2004,107.31,108.38,56104500
8/11/2004,107.68,108.16,53027500
8/12/2004,107.68,106.98,50044300
8/13/2004,107.1,107.19,41640800
8/16/2004,107.14,108.3,45747900
8/17/2004,108.75,108.91,40792200
8/18/2004,108.52,110.03,43231900
8/19/2004,109.81,109.71,39973700
8/20/2004,109.61,110.48,44899800
8/23/2004,110.55,110.2,33853500
8/24/2004,110.64,110.35,30566400
8/25/2004,110.33,111.1,38586800
8/26/2004,110.96,111.1,26634100
8/27/2004,111.2,111.45,24905000
8/30/2004,111.23,110.53,26729800
8/31/2004,110.66,111.11,44210100
